region,shipped_calendar_rank,shipped_calendar_score,frozen_jan_aug_rank,growth_pct,overnight_growth_pct,overnight_excess,d_temp_c_all,d_temp_c_night,d_cdh_night,d_cdh_day,d_cdh_all,d_hdh_night,d_hdh_all,a_overnight_growth_adj,a_growth_adj,a_overnight_excess_adj,control_a_score,control_a_rank,raw_growth_pct_night,weather_implied_growth_pct_night,wx_adjusted_growth_pct_night,wx_adjusted_growth_pct_day,wx_adjusted_growth_pct_all,mw_total_change_night,mw_weather_explained_night,mw_unexplained_night,night_minus_day_wx_growth_pts,control_b_score,control_b_rank,icaos,stations,n_stations,anchor_to_centroid_km
PJM,52,0.40068879467557494,64,5.067516551178852,7.814462130534117,2.7469455793552644,0.645128889543523,0.5743138285447333,0.2648913805185703,0.1915732959850609,0.24204132289195668,-0.3094224480261616,-0.40308756665156587,5.08228756508553,4.6079445631060985,0.4743430019794319,-1.1052413958047103,82,8.022274343095148,1.5175919175048902,6.4074435797059515,3.4833312862942556,4.703244387045125,6608.102312553587,1250.0697720725875,5358.032540480999,2.924112293411696,-0.29588822827386907,69,"KORD,KPIT,KIAD,KPHL","72403093738,72408013739,72520094823,72530094846",4,64.89054135148943
PJM/PS,53,0.3793730787523789,62,-1.1532219678328293,2.893495695990267,4.046717663823096,0.721820642160937,0.6155403456116986,0.17310062415126248,0.3524109219959164,0.23667961688878236,-0.44243972146043653,-0.48514102527215464,2.429965915221606,-1.217896037176124,3.6478619523977303,-0.9116065856743231,78,3.1139963418160166,0.8733168149113624,2.2212807089668773,-6.365605445973232,-1.5962480545972935,136.88272497092476,38.388608163322715,98.49411680760204,8.58688615494011,-0.0546828913508518,61,KEWR,72502014734,1,72.75610562360808
ISNE/4003,54,0.3777622349464188,57,-6.497459901938685,1.0459297815163415,7.543389683455026,1.4234524309548586,1.523481663162813,0.3115767344078487,0.3792016806722689,0.38264989219506496,-1.2119049287549615,-1.0408025387597934,-1.9504234320616813,-7.701008751519873,5.7505853194581915,-1.633431275620671,97,1.2368225530624333,0.6471064842533236,0.5859245132907809,-17.36893333132733,-5.88862034586588,6.513790546878909,3.4080200830075,3.1057704638714085,17.95485784461811,-0.26135277669348156,68,KBTV,72617014742,1,
TEC,55,0.3412035538170227,41,6.085735408206627,9.690481124006922,3.604745715800295,0.07936986692346082,0.07911118897453662,0.38485167017052113,0.26130368814192373,0.2993143195380483,0.3057404811959823,0.21994445261458362,3.5887219452596764,2.281252006788212,1.3074699384714643,-0.7016168819138986,72,9.888960830124605,2.8836978926985557,6.8089144158991255,1.056151412433759,4.144417321600713,191.12515864396755,55.73358279914851,135.39157584481904,5.7527630034653665,0.4079544423959228,54,KTPA,72211012842,1,35.42260213751531
ERCO/COAS,56,0.32676423263801246,44,19.768235926460353,23.87575152331771,4.107515596857358,0.6111458213674545,0.5152067274001375,0.468307638402242,0.8033088235294112,0.6421308737743248,-0.04689908899789774,0.030985052406872216,16.145642925973902,9.443485560191565,6.7021573657823375,0.6491074441987937,42,23.98038399896649,2.46134704263401,21.00210233170021,14.85407575791533,16.67952608457266,2522.3629958639594,258.89538301750144,2263.467612846458,6.148026573784881,0.7627997833630972,47,"KIAH,KHOU","72243012960,72244012918",2,
ISNE/4005,57,0.3042441554764157,59,-0.57780263674303,3.5424510960548217,4.120253732797852,0.3947138959403631,0.16438332165381908,-0.025496379350619103,0.005718954248366437,0.0005086213271594531,-0.18987970100443796,-0.39420527461320454,7.491790098540418,3.9846389318205304,3.507151166719888,0.04434494585394699,56,3.749696613653719,-0.34495225850000866,4.108822347639651,-4.748328171609373,-0.009988671365357416,27.55527752699402,-2.534939808708714,30.090217335702732,8.857150519249025,0.3919931929013949,55,KPVD,72507014765,1,
IPCO,58,0.2534805504488124,45,13.753432484577033,15.371060075185316,1.6176275906082829,0.6414242450135728,0.3280308339173086,0.11603597290352724,0.579540149393091,0.40282854726743444,-0.21199486101378184,-0.2385956977461392,16.03073962202729,9.363555049983926,6.6671845720433645,2.1791336559221026,23,15.917219264002004,0.7831304967760078,15.016490054067265,9.79689413835203,12.373859002430043,272.7084795106757,13.417313884544,259.2911656261317,5.219595915715235,1.217679404105661,36,KBOI,72681024131,1,34.25467100996552
MISO/0001,59,0.22437930849335153,61,2.1618200467782955,4.690039068020546,2.5282190212422506,1.8851436515994164,1.7732831114225656,0.169715019855174,0.29311391223155914,0.2282672202401197,-1.6035680915673893,-1.6568764313592954,5.3705055472133765,6.31064275876098,-0.9401372115476034,-0.0383145201917577,59,4.5555488474224415,-0.17616805137350422,4.740067383138613,-0.13151196297012113,2.416889374004283,446.8001161025568,-17.278248668495507,464.0783647710523,4.871579346108734,0.2835876292744581,58,"KMSP,KFAR","72658014922,72753014914",2,
TVA,60,0.1955299500172632,54,8.690858586115603,11.358541813942335,2.667683227826732,-0.025295115928717138,0.01291754263022682,0.17674608736276576,0.04470399270819403,0.10315714833076584,0.1638285447325396,0.12845226425948297,10.253776014215402,9.305044826155271,0.9487311880601315,-0.22384354975272827,65,11.611562975272527,1.400259602760623,10.070293125989082,7.638407679873804,8.23716331492863,1813.5630612212935,218.70088437663435,1594.8621768446592,2.4318854461152775,0.2984666084822554,57,"KBNA,KMEM,KCHA","72324013882,72327013897,72334013893",3,15.940853268844737
ISNE/4008,61,0.060373947066381495,60,0.11046401294014796,3.689574129460471,3.579110116520323,-0.34370476769645997,-0.4738612473721098,-0.29129876197150184,-0.13811274509803972,-0.22972872418051993,0.18256248540060582,0.11397604351594026,13.513539049135623,7.738167546181074,5.775371502954549,1.1080242715344446,35,3.8604211336302097,-1.7156344524732359,5.673390223399344,-2.1841139569781953,1.2542289527756934,88.47652395359773,-39.32041802577214,127.79694197936988,7.857504180377539,0.6681312439346552,49,KBOS,72509014739,1,
ERCO/EAST,62,-0.044534456683893164,52,14.786120735110387,21.699477227265195,6.913356492154808,0.5806174605751906,0.3371758934828293,0.13521373510861956,0.810597572362278,0.39521953585149383,-0.2019621583742115,-0.18539792472369188,21.901456317924378,10.372109411319276,11.529346906605102,1.2736400304525666,33,21.994143398661503,0.4022468597276285,21.505391775843407,9.143034864670806,13.571824185151193,300.62864123957957,5.498142150431022,295.13049908914854,12.3623569111726,0.8257983227463815,46,"KTYR,KGGG","72244813972,72247003901",2,
NYIS,63,-0.05287412150407965,72,-2.952073648951492,2.250692970318924,5.202766619270416,0.6540157256466053,0.6244335435645869,0.10482363933660377,0.15012838468720835,0.12722579642802723,-0.519609904227984,-0.5267899292185767,3.4546892924322927,-0.5835724214994906,4.038261713931783,-0.8733596199959166,77,2.4637318286636845,0.5245152424035116,1.92909817230551,-8.441658009386387,-2.9267695196290133,382.24842588465617,81.37863197148363,300.86979391317254,10.370756181691897,-0.42998513930422216,73,"KLGA,KALB,KBUF","72503014732,72518014735,72528014733",3,44.481370692823894
JEA,64,-0.07635621118631353,56,7.955856341092482,10.664531887450401,2.7086755463579193,-0.2652664111611571,-0.4679747722494767,0.20929105349217503,0.25412581699346326,0.21407827199859497,0.6772658257416491,0.4793446831597541,8.32780423472415,5.040594125856417,3.2872101088677326,-0.3137460396283528,67,10.824062803693835,3.0321685686322652,7.562583941801826,5.375935394141851,6.074674490143717,131.21968465720147,36.75885946149742,94.46082519570405,2.186648547659975,-0.19642649218575714,65,KJAX,72206013889,1,14.551816624833783
PJM/ATSI,65,-0.092871466495132,65,2.713333428981146,4.146946364690662,1.4336129357095162,-0.15026620670317214,-0.2652534454566702,-0.0044498948843728625,-0.11877334267040185,-0.03749009562355399,0.2608035505722963,0.1127761110796186,7.190781179757592,6.323733989097284,0.8670471906603083,-0.2547778122884721,66,4.3695766662972035,0.23524321752361743,4.124630535191631,2.6191619952225187,3.0700667317415498,295.38332140029615,15.902438207567684,279.48088319272847,1.5054685399691126,0.011134924699142623,60,"KCLE,KTOL,KAKR","72430314813,72524014820,72536094830",3,2.021146131279624
ISNE,66,-0.10630999297402571,84,-3.197109583272928,2.379004887784242,5.57611447105717,0.06126047766662168,0.0413104414856349,-0.09411936463443116,-0.22984360410831028,-0.16149700012736856,-0.13542980612006517,-0.2227574777939907,7.883258823417821,4.163557901820628,3.719700921597193,-0.7114695292139328,74,2.5740159634293214,-0.803945234883785,3.405338252929213,-9.719107214402634,-1.9984010800638274,305.6755431127858,-95.47197833949394,401.14752145227976,13.124445467331846,-0.43303888927465684,74,"KBOS,KBDL","72508014740,72509014739",2,41.00768717339597
PJM/CE,67,-0.1171836910535752,63,-0.8537176433144222,2.073801416547072,2.927519059861494,1.6270353554949217,1.4300105115627186,0.4435937864984818,0.6310866013071892,0.5470546530772813,-0.9864167250642382,-1.0799807024176413,-4.216748080306754,-5.361449273186008,1.1447011928792543,-1.7977787243476056,99,2.274603048960433,2.0741449168979464,0.19638482617285735,-4.976425446300137,-2.4112051930413325,225.80658718666928,205.90651420666836,19.900072980000914,5.1728102724729945,-0.3128941751362106,70,"KORD,KMDW","72530094846,72534014819",2,91.00027716854832
PJM/DPL,68,-0.12282261723759605,66,-3.0372084301354962,0.23427932707029697,3.271487757205793,-0.38165894971971603,-0.4599859845830423,-0.1206377014716189,-0.3232434640522879,-0.24610535346373785,0.3393482831114216,0.13555359625597774,5.923305427637803,4.858726573021885,1.0645788546159185,-0.4094208432415955,68,0.475638205848683,-0.22107862436197,0.698260534995887,-4.118534523745243,-1.5198218760808069,9.135949997505804,-4.246427710920443,13.382377708426247,4.81679505874113,-0.35591811924784816,72,"KILG,KSBY","72398093720,72418013781",2,20.812794705919796
ISNE/4007,69,-0.16737459120727394,73,-0.15639863202393522,3.215453393955814,3.371852025979749,0.8549840717454327,0.8484442813202904,0.11781861936471666,0.24858307023374326,0.19183148851734888,-0.7306256619555747,-0.6631525832280829,4.30905630052413,1.3304897261876425,2.9785665743364875,-1.0432790121792865,80,3.4191777950635327,0.5821261780995401,2.8206319798216084,-4.035486664926791,-0.23944922100700428,53.66276152285718,9.136260277739439,44.52650124511774,6.856118644748399,-0.4688604545921359,75,KORH,72510094746,1,
ISNE/4004,70,-0.2029187560806564,71,-4.97235410020801,-0.052050909901157905,4.920303190306852,0.42873774048040225,0.5006607761148096,0.03663413991844233,-0.3329491641945106,-0.10540833809052597,-0.4640266361963672,-0.5341460785709291,2.695683280873972,2.2879654199749977,0.4077178608989742,-1.520353209541517,94,0.1493326091125402,-0.10709928192987883,0.25670682220566565,-8.820806744992494,-3.6793475460154768,4.0236797714969725,-2.8857274831270843,6.909407254624057,9.07751356719816,-0.572239609692432,80,KBDL,72508014740,1,
PJM/BC,71,-0.21538477781752297,67,-2.848859727425812,0.5408933266325411,3.389753054058353,-0.13502502301954422,0.00616678346181132,0.010149497780892247,-0.6024568160597568,-0.2749025212415437,0.003982714319084479,-0.13987749822199813,3.478818990668718,6.598552099654134,-3.1197331089854154,-1.425130030446858,90,0.7717186114894581,0.0803343253110711,0.6908293131106413,-2.2282340401524547,-0.9358597525493728,24.250876103036262,2.524466484201639,21.726409618834623,2.919063353263096,-0.5797992918644586,81,KBWI,72406093721,1,31.69115740285311
PJM/DAY,72,-0.28692814768013586,74,1.1038154463069327,2.6065118841903656,1.5026964378834329,0.15416839527996196,0.02084793272599761,0.15724129876197135,-0.03144257703081221,0.0918540435419537,0.13639336603597307,-0.062314351738008256,1.9830535629827342,2.6117870103548864,-0.6287334473721522,-1.313831703615199,87,2.9032616141154266,1.164279176682248,1.718968841161872,0.8939804775690785,1.1479634843419406,51.311842928869055,20.57730862035146,30.734534308517595,0.8249883635927935,-0.5064839807770032,77,KDAY,72429093815,1,15.975742790472399
PJM/PEP,73,-0.2873172438740716,70,-4.851233999417104,-1.350338962931441,3.5008950364856632,-0.27783764219723395,-0.261422564821304,-0.17485400607334767,-0.42324929971988823,-0.3163978542617327,0.0865685587479561,-0.038560212064500554,5.8384274138253405,5.115103257988449,0.7233241558368917,-0.4225591466286785,69,-1.1581762027768505,-0.972102519702378,-0.1879002662976914,-5.582907950528348,-2.9470441813933324,-34.777856238508775,-29.19041299436458,-5.587443244144197,5.395007684230657,-0.3274816670206038,71,KDCA,72405013743,1,18.367897080988538
CPLE,74,-0.4639683567635249,77,3.139083201448023,6.593978097103181,3.4548948956551584,0.2073666136333614,0.3014365802382617,0.3974947442186405,-0.016795051353875046,0.21585010625066658,0.09605816398037792,0.008483492617302968,0.3888324981676252,1.8092302439826202,-1.420397745814995,-2.22193232992143,103,6.878638533559256,3.065526229824167,3.699697118154033,0.859856227623168,2.3750804907010092,415.7412150747314,185.27875733151905,230.46245774321233,2.8398408905308647,-1.0931264539357128,89,"KRDU,KILM","72302013748,72306013722",2,74.2862043646836
NEVP,75,-0.4669092510391971,83,8.919676642595142,8.97341660491775,0.05373996232260758,1.130117913224197,0.9840574632095311,0.5962742349918244,0.7640756302521012,0.7256645745020771,-0.38778322821770583,-0.40445333872211764,-1.4367676913747047,-1.6520984405779844,0.21533074920327966,-1.0454231070392894,81,9.405423881523166,1.568170135301794,7.716249820963728,8.743000380107112,7.59874596617145,356.9106780554348,59.5078619897572,297.4028160656776,-1.0267505591433848,-0.5201697735307029,78,KLAS,72386023169,1,163.88584269606008
DUK,76,-0.5128385483996409,76,4.117253066309345,6.781285800091208,2.6640327337818626,-0.11071207011366013,-0.2893950011679518,0.10607334734875051,-0.02769024276377241,0.04190425640935702,0.3954683485167019,0.15261632652301627,7.116878482659198,5.929524307505303,1.187354175153895,-0.7064044768835598,73,6.974799089725625,1.6180084901439518,5.271497325300589,2.7296888744086756,3.861102379582859,726.2333820289514,168.47105742152962,557.7623246074218,2.5418084508919137,-0.6078799409091383,82,"KCLT,KGSP","72312003870,72314013881",2,53.87144595350259
PJM/ME,77,-0.5162451737560868,86,-0.21752477461549624,1.711643256557993,1.9291680311734893,0.4701328507572651,0.3768220042046231,0.18289535155337533,0.12539098972922513,0.16289801461732978,-0.19392665265124975,-0.3072348361399353,0.7911492673850447,0.6482157697248141,0.14293349766023056,-1.5908683807584236,95,1.9964880497788995,0.9995229318847887,0.9870988386415203,-1.6315435854293847,-0.10385403711783425,31.11080845484912,15.57533313737622,15.535475317472901,2.618642424070905,-0.7442059426402733,83,KRDG,72510314712,1,39.06219931796088
SCL,78,-0.5629198256048282,81,1.1793403273232084,3.786306960163066,2.6069666328398577,-0.3859684503184173,-0.5797126839523479,0.07309039943938336,0.06292016806722689,0.10801249847765193,0.6528030833917295,0.49398094879606713,4.657263745951044,0.4324337580777913,4.224829987873253,0.6409258343607693,43,3.7301275476948614,2.235363885110142,1.4620808356142767,-1.4481813398031784,-0.32143183131378983,32.783960037030965,19.64653469368932,13.137425343341647,2.910262175417455,-0.8841010105847747,84,KSEA,72793024233,1,286.064429964679
EPE,79,-0.5679333669695295,82,8.207189374522962,10.235632621796231,2.0284432472732696,0.3752842417641915,0.10003501400560211,0.06402894491129762,0.5912698412698418,0.29170023965618963,-0.03600606909430493,-0.08358400210800054,11.950180835418111,5.607870761005551,6.34231007441256,0.8726046311604021,36,10.298043302779725,0.26669544421631386,10.00466587047779,2.2818387945208407,7.073265922245642,81.38545277463277,2.1076945243197542,79.27775825031301,7.72282707595695,-0.24339835870736454,66,KELP,72270023044,1,16.06830792149491
SWPP/SECI,80,-0.5895005557465962,80,10.660668905574578,11.067348439222325,0.4066795336477469,1.0478802598304497,0.35320135482363924,0.09004963793506204,0.5421534863945574,0.2988727231823334,-0.2631517168885775,-0.7490075366481168,12.381669961205269,10.204198399796503,2.1774715614087654,-0.1750564674729148,64,11.288021220927536,0.5449255949716347,10.684871028929543,9.83087054158398,10.044082915828657,67.90923630103066,3.2782965473879813,64.63093975364268,0.8540004873455622,-0.2541612459902721,67,"KGCK,KHYS","72451523064,72451803968",2,40.12619010785452
PJM/DUQ,81,-0.6193450305997568,68,-1.736980266214816,1.4479611975426687,3.1849414637574847,0.880752082679928,0.7033286615276797,0.40957720158841393,0.5526727357609706,0.5052287458993876,-0.29375145993926566,-0.37552333678053884,-4.682273275486066,-7.797146613751273,3.1148733382652063,-1.773991601663658,98,1.7815362875715834,3.393755737971249,-1.5593005969194995,-4.810297522753981,-3.5941746613167735,24.028030600368993,45.77244218432725,-21.744411583958254,3.2509969258344813,-0.9203210228046125,85,KPIT,72520094823,1,16.768363392349208
NYIS/ZONJ,82,-0.6709145963676626,88,-4.114052641213572,-1.7707874488747222,2.34326519233885,0.6905784953941279,0.544411352487737,-0.0042046250875964475,0.13329831932773129,0.02674664205235855,-0.5486159775753334,-0.6638318533417706,2.009593873932893,0.8285843153613843,1.1810095585715086,-0.6541388804150119,70,-1.5511873891636885,-0.30503894953288757,-1.2499613084757444,-5.678000300180397,-3.653639586627788,-80.06070633524814,-15.743832066950745,-64.3168742682974,4.4280389917046525,-0.5659073711358773,79,"KLGA,KJFK","72503014732,74486094789",2,
PJM/AP,83,-0.709496077850114,85,-1.087220059430305,0.3341417882315234,1.4213618476618284,-0.40200211023753063,-0.28357860313010974,0.23457136183134786,0.172245564892624,0.17880061375639578,0.5181499649614576,0.5808027239939255,-2.447884660839371,-3.614109317943833,1.166224657104462,-1.4690523772047397,92,0.5324710433745716,2.22187645034142,-1.6526847927581634,-3.4091279464954938,-2.224663444645014,27.90469540982849,116.43973199389984,-88.53503658407135,1.7564431537373304,-0.953555100598138,86,"KCKB,KLBE","72417503802,72520754735",2,13.900289906362433
LDWP,84,-0.7129540499954569,89,-7.743112650275896,-3.5618805757563266,4.18123207451957,0.23618583916736569,0.009740714786264704,-0.0036907264657790873,0.27916666666666634,0.09827933540176237,-0.01343144125204443,-0.13790650376560176,-0.2843113570898286,-6.109079345776409,5.82476798868658,0.2656255656676566,51,-3.370860313914492,-0.030406212301870017,-3.3414701161101346,-9.886638580287045,-7.8875437080534905,-84.58888696984332,-0.7630181663021176,-83.8258688035412,6.545168464176911,-1.0054607273602523,87,"KBUR,KLAX","72288023152,72295023174",2,180.63816883267813
PACE,85,-0.7351303586394562,78,11.870165598302851,11.235006371779122,-0.6351592265237294,1.3103254315529878,0.6835318850735801,0.05578719925251113,0.7539857609710552,0.46300536523402824,-0.6277446858210691,-0.8473200663189591,13.684956873924186,8.318967543459234,5.365989330464952,1.700453763473717,27,11.655533551760255,0.2990809495488689,11.322588895828222,11.368790336207702,11.102205723287373,582.3058460972843,14.941965943063224,567.3638801542211,-0.046201440379480374,0.11264123147455946,59,"KSLC,KCPR","72569024089,72572024127",2,107.29512601012912
PJM/DEOK,86,-0.7653477105866392,87,0.14963466352670984,1.6892221098551374,1.5395874463284276,-0.11812781194920774,0.04330763840224172,0.2466596589581873,-0.1910655929038283,0.03957181870324211,0.20335202055594515,0.15769963065244852,-1.0868196456797854,1.9931823006416511,-3.0800019463214365,-2.215477102765739,102,2.025266201968501,2.0473928216874437,-0.02168268988275157,0.0784456623159624,0.14945568229174366,54.64050415346219,55.2374674837547,-0.5969633302925104,-0.10012835219871397,-1.0954738966663133,90,KCVG,72421093814,1,21.833664939265887
SWPP/MPS,87,-0.8748657512070448,75,7.862059012543243,10.434010614242585,2.5719516016993413,0.9299128780560011,0.2181132949721185,-0.019926722048462464,0.33623934221713725,0.12991709316008127,-0.23804001702058208,-0.7999957848959189,14.297260740193124,11.115662601517979,3.1815981386751453,0.044334251828220456,57,10.291974807535365,-0.5421679600356777,10.893202219828858,7.553097286206523,8.519240280474571,91.86612889546427,-4.83938919702382,96.70551809248809,3.340104933622335,-0.18708732276955906,64,KSTJ,72449013993,1,
SWPP/KCPL,88,-1.0537399333463082,79,5.35823997000795,7.944322175225937,2.5860822052179877,0.8608753050378954,0.5837070777855633,0.12526278906797472,0.2399159663865551,0.17835294847872563,-0.4584442887175886,-0.6825223565591676,8.614226945196464,7.1938293246307445,1.4203976205657192,-0.750236626197217,76,8.092082278623014,0.3524116016404122,7.712490964049823,4.639864507286462,5.476594245707922,132.0216413910914,5.749565623762919,126.27207576732849,3.072626456763361,-0.4709688561603994,76,KMCI,72446003947,1,43.206675090690396
MISO,89,-1.113863370310467,90,2.522563548578871,4.0771578995972835,1.5545943510184124,1.125300902058008,0.9777768044849342,0.3138694230320016,0.3388101073762835,0.3533273537168795,-0.6639073814529315,-0.771973548341129,0.5246427457177276,1.0060925994349263,-0.48144985371719873,-1.9128284863491036,100,4.19624011128048,1.0908501779475,3.07188032138086,1.2951895270967295,2.0909414123460035,2839.767453328386,738.2229685725761,2101.54448475581,1.7766907942841303,-1.1133282929787938,91,"KMSP,KIND,KSTL,KJAN","72235003940,72434013994,72438093819,72658014922",4,63.15227984885014
PJM/PE,90,-1.1680234936371554,93,-2.603275403862748,-1.4390847565533549,1.1641906473093933,0.03332788597741576,-0.14288717589348288,-0.013186171455267237,-0.01157212885154113,0.0072938674403819626,0.12970100443821497,-0.026034018537034243,1.9292889053772004,0.5485962190150042,1.3806926863621962,-1.3576988066427234,88,-1.2446574367934504,0.10780314465461682,-1.3510041564829711,-2.5678276632406516,-2.3219052593789757,-49.5592150858115,4.292457566982648,-53.85167265279415,1.2168235067576805,-1.2958217704279562,94,KPHL,72408013739,1,46.10887554067654
ERCO/NCEN,91,-1.3247750255867439,69,15.735559583288804,18.692468784296402,2.9569092010075977,0.7045762955550252,0.5520263957019402,0.355331698201355,0.5705298786181139,0.49256584118049584,-0.19669469750058344,-0.21201045437452937,13.741838025798023,9.376862388803513,4.36497563699451,-0.09616836929695605,61,19.026105291441866,1.6364407468580922,17.109674853624135,12.895115097055921,13.88205997024703,2190.9339268133117,188.4428524172963,2002.4910743960154,4.214559756568214,-0.18705004539448977,63,KDFW,72259003927,1,
PJM/AE,92,-1.3317691960375448,91,-6.01301703590792,-2.8365036071723804,3.1765134287355394,-0.15154679220736966,-0.1651658804368239,-0.10316716389445824,-0.3876387316155774,-0.25710706997852917,0.06199871654236766,-0.10556027777115684,2.698293416843878,2.9438830765781114,-0.2455896597342333,-1.6097108241623235,96,-2.6290512676964584,-0.7967584915938408,-1.8470089769671127,-8.044037180628038,-3.9201902461284077,-29.375843436239848,-8.902623160355006,-20.47322027588484,6.197028203660926,-1.2627134046636563,93,KACY,72407093730,1,54.52820324079927
SOCO,93,-1.5672182151237855,96,2.115179190145211,2.46470261639653,0.34952342625131916,-0.5375981800448884,-0.5987736510161188,-0.06425484699836481,-0.29443277310924376,-0.20636367279123302,0.5345188040177531,0.33123450725365533,6.656151342769164,8.505489151948513,-1.8493378091793495,-1.040863794081689,79,2.7103276021547273,0.693317640834823,2.00312196338035,2.4497611863702584,2.6998167667365847,636.5031535664348,162.82122665310453,473.68192691333024,-0.44663922298990855,-1.5233463167809616,95,"KATL,KBHM","72219013874,72228013876",2,118.16331183971677
PSCO,94,-1.66043115028315,92,-2.251049813038397,-0.3054797652863761,1.945570047752021,1.3267379996477118,0.8525052557813604,0.03651600093436114,0.4042250233426703,0.22762202452555647,-0.8159892548469987,-1.0991159751221549,2.7677864761298903,-0.01063843402141007,2.7784249101513003,0.18257752695158153,54,0.0588782731467008,0.19581913628128333,-0.136673230794504,-3.8896736280286337,-2.443293072886199,2.719346399559072,9.04408425642032,-6.324737856861248,3.7530003972341297,-1.0248770262051816,88,KDEN,72565003017,1,30.374365250268383
MISO/0006,95,-1.8539072294915762,99,-1.6787561938572226,-1.0992482875201048,0.5795079063371178,0.6960472166350335,0.5446741415557099,0.37148446624620446,0.4199696545284781,0.4116125303941449,-0.1731896753095068,-0.2844346862408882,-6.4491904686761945,-6.094435557747251,-0.3547549109289436,-2.2673615900335484,104,-0.9154418677244203,1.6151192248709867,-2.4903391462793523,-2.7165039329130947,-2.4949865487602474,-87.45618660888613,154.2994408558534,-241.75562746473952,0.2261647866337424,-2.0432329370752242,101,"KIND,KEVV","72432093817,72438093819",2,
MISO/0027,96,-1.9562638541209665,98,-0.26187164283301145,0.09608718419182871,0.35795882702484016,0.6608130720528962,0.581867554309742,0.17900607334734886,0.10212418300653603,0.15384105415573157,-0.4028614809623914,-0.5069720178971657,-0.5418455674638363,1.4815775669788005,-2.0234231344426368,-1.2654814000630932,86,0.3054860451424446,0.9706799893696383,-0.6587991130665105,-0.4222029498500257,-0.4445845443269092,51.18152914401435,162.6289873315436,-111.44745818752926,-0.2365961632164848,-1.8890153543151789,98,"KMKE,KDTW","72537094847,72640014839",2,
MISO/0004,97,-2.0310281068711737,100,-8.815577448809254,-6.05557436951405,2.7600030792952044,0.7586268706920958,0.5647273595157589,0.30773931209791283,0.2801901920188361,0.3001365111821883,-0.2569880474178454,-0.45849035950991013,-9.837895494734399,-10.299537331625736,0.46164183689133687,-2.559101683372789,107,-5.879734336460951,1.435667146461661,-7.21186313327048,-12.301096707511295,-9.196181585784425,-293.72893588557054,71.7204144073421,-365.44935029291264,5.089233574240815,-2.324770564007311,103,"KSPI,KMDH","72433693810,72439093822",2,
PACW,98,-2.0362789261320136,105,-3.5226982136650653,-1.7396122930938063,1.783085920571259,0.6615833766302224,0.4022599859845819,0.1814003737444523,0.5455473856209152,0.3996863656051479,-0.2208596122401314,-0.26189701102507357,-2.6004450335346334,-7.766553673779492,5.166108640244858,-1.5136636488452657,93,-1.294425858318371,1.1779869532117182,-2.4436272019064953,-4.1320624322905175,-3.6813960788302014,-25.056796700708674,22.8028352593783,-47.85963196008697,1.6884352303840222,-2.9848984399489136,105,"KPDX,KMFR","72597024225,72698024229",2,179.0904301672049
SWPP/CSWS,99,-2.0753627782243735,94,3.261803620356929,4.5989168331565855,1.3371132127996566,-0.027560863988078665,-0.30127890679747793,0.27037491240364364,0.5821895424836594,0.43704687820624155,0.5716538192011207,0.46460774219431844,0.9305061902169864,-4.26695634518395,5.197462535400937,-1.4035754844616435,89,4.944427200244905,2.8379968651982113,2.048299655046626,-0.3578648461088463,0.7289432736504953,238.23380951167655,136.7411789468506,101.49263056482596,2.406164501155472,-1.7891784407383478,97,"KTUL,KSHV","72248013957,72356013968",2,94.2617314991096
SWPP/EDE,100,-2.337176812796577,95,6.692119805134666,8.191101071699691,1.4989812665650248,0.7968457303835415,0.4126114991707439,0.1919643809881868,0.8633069946671954,0.4629335610676004,-0.22064711818255667,-0.33391216931594236,7.08301876046794,1.373343881293649,5.709674879174291,-1.122176306275734,83,8.549958726680206,0.49116377105677955,8.019406536064523,2.9769718410944,5.68896222478803,45.06659597457531,2.588910652690288,42.47768532188502,5.042434694970122,-1.206425516124159,92,KJLN,72349513987,1,5.5521216324943286
AVA,101,-2.392530187862586,102,2.599076592113314,2.9505691335356854,0.3514925414223713,1.355299048090485,1.1956902592852137,0.15370240597991125,0.452719421101774,0.3719369210985004,-1.0419878533053009,-0.9833621269919828,3.4905137643807542,1.4217064389378073,2.068807325442947,-0.7203282654439102,75,2.851192642804623,-0.6816300031296185,3.5570686933802387,2.2519538737439504,2.875326914301146,35.76664325157185,-8.550673421885449,44.3173166734573,1.3051148196362883,-1.6964713687737711,96,KGEG,72785024157,1,43.97328482294613
SWPP/WR,102,-2.579942917145496,101,1.012982008359553,1.665150220880962,0.652168212521409,0.2249461246994393,-0.13698318149964983,-0.02940901658491013,0.15280112044817873,0.05760139273024345,0.10757416491473926,-0.16734473196919808,5.433210290432272,3.5993937690370927,1.8338165213951791,-1.2644905508284285,85,1.7803025923095461,-0.04033730143722103,1.8213745871042741,0.47744925400179383,1.195228414991667,57.7570530645753,-1.3086335264888476,59.06568659106415,1.3439253331024803,-1.9207927176774895,99,"KICT,KTOP","72450003928,72456013996",2,17.473407656268808
